,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
44,Joel Dahmen,4,4,6,3,5,3,4,3,4,4,3,3,3,5,3,4,3,4,5,4,4,3,5,3,4,3,5,4,5,3,3,4,3,4,3,4,4,5,4,3,4,4,5,4,4,4,5,4,3,4,3,3,2,5,4,4,5,4,5,4,4,3,3,4,4,4,3,6,4,4,3,4
45,Harry Higgs,6,4,4,3,4,3,4,3,4,4,5,4,3,4,3,5,3,4,4,4,4,3,4,3,4,3,4,5,4,6,2,4,3,4,3,4,4,4,3,4,5,3,4,3,4,3,4,4,5,5,3,4,2,4,4,4,4,3,5,4,4,4,5,4,4,4,3,6,3,3,5,4
46,Adam Svensson,5,5,4,2,5,4,4,4,4,4,4,5,3,5,2,4,3,4,4,5,3,2,4,3,4,3,3,4,4,5,3,5,4,4,4,4,4,4,4,3,5,4,5,3,3,4,4,4,3,5,3,3,2,4,5,4,4,3,5,5,4,4,5,3,5,4,3,4,3,5,3,4
47,Webb Simpson,4,5,3,2,3,3,4,3,4,4,5,4,3,5,4,4,3,4,4,4,4,3,4,4,3,3,4,4,4,3,3,5,3,5,3,4,6,4,5,3,4,4,5,3,4,3,5,5,3,6,4,5,3,4,4,4,5,4,5,4,4,3,4,4,4,4,3,4,3,5,2,4
48,Martin Kaymer,5,3,3,5,5,3,3,3,4,4,5,4,3,4,3,4,3,5,4,5,3,3,5,2,4,3,3,3,4,4,3,5,4,4,3,4,6,4,4,4,6,4,5,3,4,4,4,4,3,4,3,5,3,4,5,4,4,3,4,5,4,2,3,4,5,4,4,5,3,5,3,4
49,Max McGreevy,5,4,4,3,6,2,4,3,4,5,4,5,2,5,4,4,2,4,4,4,4,3,5,4,5,3,3,4,5,4,4,5,2,3,3,4,4,5,4,3,5,4,5,3,4,4,5,4,4,4,3,3,2,4,5,5,4,3,5,4,4,3,4,4,4,3,3,6,3,4,3,4
50,Denny McCarthy,4,4,4,3,4,4,5,3,3,4,5,3,3,5,3,4,3,5,4,4,4,3,5,3,4,3,4,5,4,4,4,5,4,3,3,4,4,4,4,3,5,4,5,3,4,4,4,4,3,6,2,4,3,4,5,3,4,2,3,5,3,3,4,4,6,4,4,6,3,4,4,4
51,Bill Haas,4,5,4,3,5,4,4,3,4,4,5,4,3,4,3,5,3,4,4,5,3,2,4,3,4,3,4,3,4,4,3,5,4,4,3,4,5,3,4,3,5,3,4,3,4,4,5,5,5,4,3,4,3,4,4,4,4,3,6,4,3,3,5,4,5,4,3,5,3,4,4,4
52,Joseph Bramlett,4,5,4,3,4,3,5,3,4,4,4,5,3,3,4,4,3,4,4,4,4,3,5,3,5,2,4,5,4,4,3,4,3,4,4,2,4,3,4,3,6,5,5,3,4,4,5,4,3,5,2,4,3,4,6,4,5,3,5,4,4,3,4,3,4,4,4,5,4,4,3,4
53,Danny Lee,3,4,3,3,4,3,4,4,4,4,4,4,2,4,4,4,3,4,4,5,5,3,6,4,4,3,3,5,6,4,3,4,4,5,2,4,4,4,4,3,5,4,3,2,5,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,5,3,4,4,5,3,5,6,3,4,4,3
54,C.T. Pan,6,5,4,2,4,4,6,3,4,4,4,4,3,4,3,4,3,4,4,5,3,3,5,2,3,2,4,6,4,4,2,5,4,4,3,3,4,4,5,3,5,3,4,3,4,3,4,4,3,4,4,5,3,4,5,4,4,3,4,4,4,4,4,4,5,5,3,5,3,6,3,4
55,Greyson Sigg,4,3,4,3,5,4,3,3,4,3,5,4,3,4,2,3,3,7,5,4,4,3,4,3,4,2,5,4,4,5,3,5,4,4,4,5,5,3,4,3,5,4,3,3,5,4,5,4,2,5,2,4,3,3,5,4,4,3,5,6,4,3,4,4,4,4,3,5,4,5,3,4
56,Michael Thompson,4,4,4,3,4,3,3,3,4,5,5,5,3,5,4,4,5,4,4,4,4,2,6,4,4,3,3,4,5,4,2,4,3,4,3,3,4,4,6,4,6,4,4,4,4,3,5,5,3,5,3,4,2,4,5,3,4,2,5,4,4,3,4,3,5,4,4,6,3,4,3,3
57,Paul Barjon,4,4,4,3,4,3,5,3,4,4,4,4,2,5,4,4,3,4,5,3,4,3,6,3,3,3,4,4,5,3,3,4,3,7,3,5,4,4,4,3,5,4,4,3,5,5,4,4,3,4,3,4,2,5,4,4,4,4,5,5,4,3,4,4,4,5,3,5,3,4,4,3
58,Henrik Stenson,4,3,5,3,5,4,5,4,4,4,5,4,2,4,3,4,3,4,3,5,4,3,4,3,4,3,4,4,4,4,3,5,4,4,4,4,5,4,4,3,5,4,3,3,3,4,4,4,3,5,4,4,4,4,5,4,4,2,5,4,4,3,5,4,5,4,4,4,3,4,3,5
59,Harold Varner III,5,4,4,4,5,4,5,4,4,5,4,4,3,5,3,3,2,4,4,5,4,3,5,2,4,3,3,4,4,4,2,5,4,3,3,5,4,4,4,3,5,4,4,4,4,4,5,3,4,4,3,4,3,4,5,5,4,4,5,5,4,3,3,4,5,4,3,4,2,5,3,4
60,Russell Knox,5,4,3,3,5,4,5,3,4,4,4,4,3,6,3,4,3,4,4,5,3,2,5,3,4,3,4,3,4,5,3,6,3,4,3,4,4,3,4,3,6,4,3,3,4,5,5,4,2,4,3,3,3,4,5,4,4,3,5,5,4,3,5,5,5,4,3,5,3,4,4,4
61,Christiaan Bezuidenhout,3,5,4,4,5,3,3,3,4,4,5,4,4,5,4,3,3,4,4,4,4,2,5,4,4,2,4,5,6,4,2,5,3,4,3,4,6,4,4,3,6,4,4,3,4,4,5,5,3,4,3,4,3,4,4,4,4,3,6,5,4,3,4,4,4,4,3,5,2,4,3,4
62,Louis Oosthuizen,4,4,3,2,4,4,4,2,4,4,4,5,3,4,4,4,3,5,4,4,3,3,5,3,4,3,4,5,5,4,3,4,3,4,3,4,4,4,5,3,6,4,4,3,4,4,6,4,3,5,3,4,3,5,5,4,4,3,6,5,3,3,4,4,5,3,3,5,4,5,3,4
63,Cameron Tringale,5,4,4,2,5,4,3,3,4,3,5,4,3,5,2,4,3,5,4,5,4,3,5,3,5,3,4,4,5,4,3,5,4,3,3,4,4,4,5,3,6,3,4,3,5,3,4,4,2,6,3,4,3,4,4,5,4,4,7,4,3,3,4,5,5,3,3,5,3,4,3,4
64,Wesley Bryan,4,4,4,3,5,4,4,3,4,4,5,4,2,5,3,3,3,4,4,5,5,4,4,3,4,3,4,4,4,4,4,5,4,3,4,3,4,4,4,3,6,4,4,3,5,3,4,3,3,5,3,4,3,5,5,4,4,3,5,4,4,3,5,4,5,4,3,5,3,5,3,4
65,Ryan Brehm,4,4,5,3,5,4,3,3,4,4,4,5,3,5,3,4,3,5,4,4,4,2,5,3,4,3,4,3,4,4,3,5,4,4,3,5,5,6,3,3,5,4,4,3,4,4,6,4,3,5,4,4,3,5,4,4,4,3,4,5,4,3,4,4,4,4,3,5,4,3,3,4
66,John Huh,4,4,4,4,5,3,4,3,4,4,4,4,3,5,5,4,3,4,4,3,4,3,4,5,3,2,4,4,5,4,3,4,3,4,3,5,4,5,5,3,4,5,4,3,5,4,4,3,3,5,3,4,4,4,5,4,4,3,5,4,4,3,7,4,6,3,2,5,3,4,4,3
67,Collin Morikawa,4,5,3,3,6,3,4,3,4,4,5,4,3,4,3,3,3,4,4,5,4,4,5,3,4,3,4,4,5,5,2,5,2,4,3,4,4,4,5,3,5,4,4,3,5,4,5,4,4,4,3,4,4,5,5,3,4,2,5,5,4,3,5,4,5,4,3,5,3,5,4,4
68,David Lipsky,5,4,4,3,5,5,4,3,5,3,5,5,3,6,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Pat Perez,4,4,4,2,5,3,4,4,4,3,5,4,3,4,3,4,3,4,4,5,3,5,5,3,4,2,3,4,4,5,2,5,4,4,3,5,4,4,5,3,5,4,5,3,4,4,5,4,4,5,3,4,3,6,4,4,4,3,5,5,4,3,5,4,6,4,3,5,3,4,3,5
70,Nick Taylor,4,4,4,3,5,3,4,3,4,5,4,4,2,4,4,4,3,5,4,4,4,3,5,3,5,3,5,3,5,4,3,6,2,4,3,4,4,4,4,3,5,4,5,3,4,4,4,4,4,4,3,3,2,4,5,5,4,4,5,5,4,3,4,4,5,4,4,5,4,5,3,6
71,Blake Kennedy,4,5,4,3,4,3,3,2,4,4,4,4,3,6,3,4,3,4,4,3,4,4,5,3,4,3,3,4,7,4,5,5,3,4,3,4,4,4,5,3,6,4,4,2,4,4,7,4,3,4,3,4,3,4,5,5,4,4,5,5,5,3,5,5,6,4,2,4,2,5,3,4
72,Henrik Norlander,3,4,4,3,5,4,4,2,4,4,4,4,3,5,4,4,3,4,5,5,4,2,5,5,5,4,4,3,5,3,3,5,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Adam Long,3,4,4,3,6,3,4,3,4,5,4,4,3,5,3,4,4,4,4,4,4,3,4,3,5,3,4,4,5,5,2,5,3,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Matt Wallace,4,4,4,3,5,3,5,3,4,4,4,4,3,4,4,4,3,4,4,4,4,2,5,4,5,3,6,4,4,4,2,5,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Luke Guthrie,6,4,3,3,6,4,4,3,4,4,5,4,2,4,4,4,2,3,5,3,3,3,6,5,4,2,5,5,5,4,2,5,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Sean O'Hair,4,6,5,3,5,3,3,3,4,4,4,4,3,5,5,5,3,4,5,4,4,3,5,4,4,3,4,4,4,3,3,4,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Roger Sloan,4,5,4,2,5,4,4,3,4,5,6,5,2,4,4,3,3,4,4,3,4,3,6,4,4,4,4,4,4,4,3,4,2,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Scott Piercy,4,4,4,5,4,4,4,4,4,4,4,6,3,4,4,4,3,4,5,4,4,4,5,3,4,4,3,4,4,4,3,4,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Bubba Watson,3,5,4,3,6,3,4,2,5,3,4,4,3,5,4,4,3,3,5,4,4,3,5,4,4,3,5,4,4,5,2,5,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Danny Willett,5,4,4,3,5,3,4,3,4,3,5,4,4,5,3,4,3,4,4,4,3,3,6,4,4,3,4,5,4,4,3,4,3,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Keegan Bradley,4,5,4,3,4,3,5,3,3,5,4,5,2,5,4,4,3,4,4,4,4,3,4,4,5,3,4,4,4,5,3,5,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Kyle Stanley,4,4,4,3,6,5,5,3,4,3,4,4,3,5,3,5,3,5,4,4,4,3,5,4,4,2,4,5,5,3,3,5,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,James Hahn,4,5,4,3,5,2,4,3,4,4,4,3,4,5,5,4,3,4,5,4,4,4,5,4,4,3,5,4,4,3,4,4,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Carlos Ortiz,5,4,5,3,5,3,6,4,4,4,4,4,3,4,3,4,3,3,4,4,4,3,4,4,3,4,4,4,5,4,3,4,2,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,William McGirt,4,4,4,3,5,3,4,3,4,4,4,4,2,5,4,4,3,3,4,5,5,4,5,4,5,3,4,4,5,4,3,4,3,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Kelly Kraft,4,5,4,3,5,3,4,3,4,4,5,4,2,4,4,4,3,4,6,4,4,4,5,3,4,4,3,4,5,4,3,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Sam Ryder,5,5,3,3,4,3,4,4,4,4,5,4,3,4,4,4,2,4,4,4,5,3,5,4,3,3,5,3,5,6,3,5,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Jimmy Walker,4,3,4,4,4,4,4,4,3,4,5,4,3,5,3,4,2,4,5,4,4,3,6,5,4,4,4,4,5,3,3,5,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,J.T. Poston,4,5,4,2,5,3,3,4,4,4,4,4,3,5,4,4,4,3,4,5,4,3,5,4,4,4,3,4,5,5,3,4,3,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Aaron Wise,4,4,5,3,4,3,4,3,5,4,3,4,3,5,4,4,3,4,6,4,4,3,5,4,5,3,3,4,5,5,3,4,3,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Mackenzie Hughes,4,4,5,3,5,5,3,4,5,4,4,4,3,4,3,4,3,4,5,4,4,3,5,4,4,2,4,4,4,4,4,5,3,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
