,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
54,C.T. Pan,4,4,4,3,4,3,4,3,4,4,10,3,4,4,4,4,5,5,4,4,3,4,3,4,2,5,3,5,4,4,3,5,4,4,3,4,5,4,4,2,5,4,5,3,4,4,6,3,4,5,5,3,5,5,5,5,5,3,6,4,4,3,4,4,4,3,4,4,5,3,4,4
55,Chris Kirk,4,5,3,3,6,4,3,4,4,4,4,7,3,4,4,6,3,4,4,4,3,3,5,4,4,2,4,3,5,4,3,4,5,3,5,3,5,4,3,3,4,4,6,4,5,4,4,3,6,3,5,4,5,4,5,4,4,2,6,3,4,3,3,5,6,5,3,4,5,4,5,4
56,Patrick Reed,4,4,4,3,5,5,5,4,4,5,5,3,4,4,5,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,3,5,4,5,3,5,4,3,4,4,5,3,4,3,4,5,5,3,4,5,4,5,3,5,4,5,4,3,5,4,5,3,3,4,4,3,4,4,8,3,5,4
57,Troy Merritt,4,4,4,3,5,4,4,4,4,4,4,4,5,4,5,3,4,4,4,5,3,5,4,4,3,4,3,4,4,4,4,4,4,5,3,5,4,4,3,3,4,4,4,3,4,3,5,4,5,4,5,3,4,3,5,4,6,4,6,4,5,4,5,4,4,3,4,4,5,3,6,4
58,K.H. Lee,4,3,3,3,4,4,5,3,2,5,6,3,4,4,4,2,4,4,4,5,2,4,4,4,3,4,4,3,5,4,4,5,4,4,3,4,5,5,5,3,4,4,5,3,4,5,3,4,3,5,4,4,4,5,5,4,5,3,5,4,5,3,5,4,5,4,5,4,5,6,5,5
59,Lucas Glover,4,4,4,3,6,4,5,4,4,4,5,3,4,4,5,3,4,5,4,5,5,3,3,5,3,4,4,5,3,4,3,4,3,5,4,3,4,5,4,3,5,4,5,4,4,4,5,4,4,3,6,3,5,5,5,4,3,3,5,4,6,3,3,5,4,3,4,5,5,3,4,4
60,Brandt Snedeker,5,4,5,3,5,4,5,3,3,6,5,3,3,4,4,3,3,4,4,5,3,4,5,4,3,4,5,4,4,4,4,5,4,4,4,4,4,4,4,2,4,4,5,3,4,4,5,3,5,4,4,4,4,5,5,4,4,2,5,5,4,3,4,4,4,4,5,6,5,4,4,5
61,Doug Ghim,5,4,5,3,5,4,5,3,4,4,5,6,4,4,4,3,5,4,4,4,3,3,3,4,4,4,4,4,5,3,2,4,4,5,3,5,3,4,5,3,4,4,5,3,4,5,5,2,4,4,5,3,4,5,4,5,4,4,6,4,6,4,4,4,5,3,4,4,5,3,4,5
62,Cameron Young,4,5,2,3,4,3,3,4,3,5,4,4,3,5,5,4,3,3,4,4,4,3,5,4,4,4,4,5,5,3,3,4,5,2,4,4,3,4,4,4,4,4,5,4,4,4,6,3,4,4,5,3,4,4,5,4,4,2,7,5,5,3,8,5,7,4,4,4,5,3,4,5
63,Kramer Hickok,4,5,4,3,5,5,5,3,4,4,4,3,5,3,4,4,6,4,4,4,3,4,4,4,4,4,4,4,4,4,3,5,4,5,3,4,3,4,4,4,4,4,5,3,4,5,5,3,4,5,6,4,4,5,4,4,5,3,5,4,5,3,4,5,5,4,4,3,5,3,4,4
64,Rickie Fowler,4,4,3,3,5,4,4,3,4,5,4,3,4,4,5,2,4,5,4,5,3,4,4,5,4,4,4,4,4,5,3,5,4,5,3,4,4,4,3,4,6,5,5,3,4,4,5,4,4,4,4,3,3,6,5,4,4,2,5,8,5,4,4,4,4,4,3,5,4,3,5,4
65,Carlos Ortiz,4,4,4,2,5,4,5,3,5,4,4,4,6,4,4,2,3,4,5,6,3,4,3,5,4,3,4,4,4,3,3,5,5,5,3,3,4,5,5,3,4,4,5,4,4,5,5,3,4,4,4,3,4,5,5,5,5,4,5,3,5,4,5,4,5,2,4,4,6,3,5,4
66,Adam Scott,4,5,3,3,4,4,3,4,4,4,5,4,3,4,4,5,3,4,3,4,4,4,4,4,7,4,4,5,7,3,4,4,4,3,4,4,3,4,3,4,4,5,5,3,4,4,4,3,6,5,5,2,5,4,4,4,4,3,5,4,5,5,4,3,5,4,4,4,5,8,5,4
67,Chan Kim,4,4,3,4,5,3,5,3,3,4,5,3,4,4,4,5,5,5,4,5,3,5,4,3,2,4,4,5,4,4,3,5,3,6,5,4,4,4,4,3,5,3,5,3,4,4,4,3,3,5,5,3,4,4,5,5,4,4,5,5,5,5,6,4,5,4,4,5,5,3,4,5
