,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
69,John Huh,4,5,3,4,4,4,3,4,4,5,5,3,5,4,3,3,3,4,3,6,2,5,3,4,3,5,4,5,4,3,3,4,4,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Kevin Tway,4,3,3,4,4,4,4,6,4,4,5,2,5,4,4,3,4,4,4,4,2,4,4,4,3,4,5,4,5,3,3,3,5,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Lucas Glover,4,4,4,4,5,4,3,3,4,5,4,3,4,5,4,4,5,5,4,5,2,3,4,4,4,4,3,4,4,3,3,4,3,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,David Lingmerth,6,4,3,4,4,4,3,6,4,4,5,3,4,4,3,2,3,4,3,4,3,4,4,4,3,4,5,7,3,3,4,4,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Scott Brown,5,4,3,4,4,3,2,5,7,3,5,3,3,5,4,2,4,5,4,5,2,5,4,3,3,5,5,5,4,2,5,3,4,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Ben Kohles,5,5,3,4,4,4,4,4,4,5,3,3,5,3,4,4,5,4,3,4,2,4,5,4,3,4,4,4,5,3,4,4,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Nate Lashley,3,4,3,4,4,3,3,4,5,5,5,3,4,4,4,4,4,6,4,6,2,6,4,3,3,4,4,5,4,3,3,3,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Chad Ramey,5,4,3,3,4,5,3,4,3,5,5,3,4,4,3,4,5,4,4,4,3,3,4,5,3,4,5,5,3,3,4,5,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Nick Taylor,5,5,3,5,3,3,3,4,5,5,4,3,4,3,5,2,5,4,4,4,3,4,4,4,3,4,5,4,4,3,4,3,4,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,David Hearn,5,4,2,4,4,4,3,4,4,4,5,3,4,4,3,3,4,4,4,4,3,4,5,4,4,4,4,5,4,3,4,4,4,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Chase Seiffert,4,5,3,4,4,4,3,5,4,6,4,3,3,3,5,2,5,4,4,4,3,4,4,3,2,4,4,5,4,4,4,4,4,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,K.J. Choi,4,7,3,4,3,5,4,4,4,5,4,2,3,4,4,3,5,4,3,5,3,4,4,4,3,4,4,5,3,3,4,5,3,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,John Merrick,5,3,3,3,3,4,4,4,5,4,4,4,4,4,3,3,4,4,4,5,3,4,4,4,4,4,4,4,4,3,5,4,5,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Webb Simpson,4,4,4,4,4,3,4,5,3,4,4,3,4,5,3,3,4,6,3,4,3,3,4,4,3,4,5,4,5,4,3,4,4,2,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Jason Dufner,5,4,2,4,4,4,3,5,4,4,5,4,4,4,4,3,4,4,4,4,2,4,3,3,4,4,4,6,3,3,4,4,5,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Grayson Murray,5,4,3,4,5,3,3,4,4,4,5,3,3,4,4,2,4,4,4,5,3,4,4,4,3,4,4,5,5,2,4,4,5,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Austin Smotherman,3,4,4,4,3,4,3,5,5,5,4,3,3,5,4,4,5,4,3,5,3,4,4,3,3,4,4,5,4,3,4,4,4,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Jim Knous,5,4,3,5,4,4,3,5,5,4,3,3,5,4,4,3,4,3,4,5,3,4,3,4,3,4,5,4,3,5,3,3,4,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,David Skinns,4,5,3,5,3,3,4,3,5,6,5,3,5,4,5,3,6,5,3,5,2,4,5,3,3,4,4,5,4,2,3,3,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Wesley Bryan,5,4,4,5,3,4,3,4,4,4,5,2,4,3,4,2,4,4,4,6,3,4,4,3,3,5,4,5,4,3,4,3,6,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Robert Garrigus,4,5,3,3,5,4,3,4,5,5,4,3,5,4,4,3,5,4,3,4,3,3,4,4,3,5,4,5,4,4,3,4,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Ryan Brehm,5,4,4,4,3,5,4,4,4,5,5,4,4,4,4,4,5,4,3,5,3,4,5,3,3,3,4,5,3,3,3,4,3,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Matt Wallace,6,4,3,4,3,4,4,4,4,4,5,4,4,4,4,3,4,4,3,5,3,4,3,4,4,4,5,4,4,3,3,4,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
