,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
70,Richard Mansell,4,4,3,4,5,5,5,4,3,4,4,3,5,4,5,4,4,3,4,4,5,4,6,4,4,3,4,3,3,4,4,4,3,4,4,4,4,3,4,5,4,4,4,3,2,3,4,3,5,4,4,3,5,4,4,4,3,4,5,4,4,3,4,3,4,4,5,7,3,4,5,4
71,David Law,4,4,4,5,6,4,4,3,4,4,3,3,4,4,4,3,5,4,4,4,4,5,4,4,4,3,4,4,3,4,3,4,4,4,4,3,4,4,4,6,5,6,4,3,3,4,4,5,4,5,4,4,5,3,3,4,3,4,4,4,5,3,5,3,3,4,5,5,3,4,4,3
72,Kurt Kitayama,4,4,4,4,4,4,4,2,4,4,3,3,4,5,4,4,4,3,4,5,4,5,5,4,4,2,2,4,4,3,5,4,4,4,6,4,5,5,4,4,5,4,4,3,4,4,3,3,5,5,4,4,4,3,5,4,4,5,4,4,4,3,4,4,3,3,5,5,5,4,4,3
73,Marcus Armitage,4,4,4,3,5,5,5,3,4,3,3,3,4,5,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,5,4,6,5,4,5,3,3,4,5,4,4,4,4,2,3,4,4,5,4,5,4,4,5,3,4,4,5,5,5,4,4,3,4,4,3,4,4,5,4,4,4,4
74,Justin De Los Santos,4,5,4,3,5,4,4,3,4,4,4,2,4,5,4,4,5,3,4,5,4,4,6,4,3,3,4,4,3,4,5,4,4,4,4,4,3,6,4,4,5,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,5,4,4,3,5,3,3,4,4,8,4,4,4,3
75,Wyndham Clark,4,4,4,5,5,5,5,3,3,4,3,2,4,4,5,4,4,3,4,5,4,4,5,5,3,3,3,5,3,4,5,5,4,4,4,3,4,4,4,5,4,3,5,3,3,4,3,3,5,7,5,6,5,3,4,4,4,5,5,4,4,3,3,4,2,3,3,5,4,4,5,3
76,Adri Arnaus,4,4,3,4,5,5,4,3,4,4,4,5,4,5,4,4,4,4,3,4,4,4,4,3,4,3,4,4,5,3,4,5,4,4,5,3,4,4,4,4,5,4,4,3,3,5,3,4,4,5,4,5,5,3,4,5,4,4,5,4,3,3,4,4,3,4,4,6,5,4,4,2
77,Aaron Jarvis (a),4,5,4,5,6,4,4,3,3,4,3,3,5,6,4,4,4,4,4,4,4,4,5,4,3,2,3,4,3,4,4,4,4,4,5,4,4,3,4,4,5,4,4,3,3,4,4,5,4,5,4,4,5,3,4,4,4,5,6,4,4,3,4,4,3,3,4,6,4,3,4,4
78,Laurie Canter,5,5,4,4,4,4,4,3,3,3,3,4,5,5,4,3,5,4,6,4,4,4,6,3,3,2,3,3,3,5,4,4,4,4,4,4,4,4,5,4,4,4,3,4,3,4,3,5,4,6,4,5,4,4,4,5,4,6,5,4,3,3,4,4,3,4,4,5,4,4,5,3
79,Barclay Brown (a),4,4,4,4,5,4,3,3,3,5,3,3,4,4,4,4,3,4,4,5,4,5,4,4,4,2,3,4,4,4,4,6,3,3,4,3,4,4,5,5,5,4,4,3,3,4,3,4,4,6,5,5,5,4,4,4,3,4,5,4,3,3,4,4,3,4,5,6,5,5,6,3
80,Sam Bairstow (a),4,4,4,5,5,4,5,3,2,5,5,3,3,5,4,4,4,3,3,4,4,5,4,4,4,3,3,5,4,4,4,4,4,4,5,4,4,4,5,5,5,5,6,3,4,3,3,4,5,5,5,4,5,4,4,4,4,4,5,4,4,2,3,4,3,3,4,5,4,4,4,4
81,Sungjae Im,4,4,4,4,4,4,4,3,4,4,3,4,5,5,4,4,4,3,4,3,4,4,6,4,4,3,3,3,3,4,4,6,5,4,5,4,4,5,4,4,5,4,5,3,3,4,3,4,5,5,4,5,4,3,4,5,4,4,5,4,4,3,4,4,3,5,4,4,4,5,4,4
82,Jamie Rutherford,4,4,4,5,5,5,3,4,3,4,2,4,5,4,4,5,4,4,3,4,3,4,5,4,3,3,4,4,3,3,5,5,4,4,6,3,4,4,4,4,4,4,4,6,4,4,3,5,4,7,5,4,5,3,5,4,4,5,4,4,4,3,4,4,3,4,5,5,4,4,6,3
83,Henrik Stenson,4,4,5,5,5,4,3,4,3,4,4,3,6,4,4,5,4,4,4,4,4,4,4,3,4,2,3,4,3,4,4,5,4,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
