,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
65,Pat Perez,4,3,4,3,5,4,4,3,4,4,4,4,4,3,5,3,4,2,4,4,3,5,3,4,3,4,3,6,3,5,3,4,5,5,3,4,3,4,5,4,4,4,4,3,4,5,4,4,4,3,6,4,5,3,6,4,4,4,3,5,3,4,3,4,3,5,3,5,4,4,4,4
66,Austin Smotherman,4,4,3,5,3,6,4,4,4,4,3,7,3,4,4,4,3,5,5,3,5,2,4,3,4,3,4,4,4,4,3,3,5,3,4,3,5,4,4,3,5,4,5,4,7,4,4,4,4,3,4,4,5,3,6,4,4,4,3,4,3,4,3,4,3,5,2,4,4,4,3,4
67,D.A. Points,6,3,4,2,4,4,4,3,5,3,4,4,4,3,5,3,4,4,4,4,3,4,3,5,4,5,3,5,3,5,2,5,4,5,3,4,4,3,5,2,5,5,5,4,4,5,5,4,5,3,5,3,4,3,4,4,4,5,3,4,3,4,3,4,4,5,3,5,4,4,2,5
68,Wyndham Clark,4,4,4,4,3,4,4,4,3,4,3,4,3,5,4,5,3,3,4,3,5,3,6,4,4,3,5,4,4,4,4,3,4,3,6,3,5,2,6,3,5,4,5,5,5,3,4,4,4,3,4,3,4,3,4,4,5,4,3,4,4,6,3,4,3,5,2,4,4,5,3,5
69,Matt Wallace,4,4,4,5,3,5,3,3,3,6,3,3,3,5,4,4,4,4,6,3,4,2,3,4,3,3,5,3,4,3,4,3,4,3,6,3,4,3,4,4,3,4,4,6,4,6,3,4,3,6,4,4,4,5,4,5,3,4,4,5,4,4,3,5,3,5,2,5,4,4,3,6
70,Kevin Streelman,4,3,4,3,5,4,5,4,5,3,4,4,5,4,4,3,5,2,5,5,4,4,2,5,3,4,3,4,2,4,2,5,5,5,2,4,5,3,5,3,5,4,4,3,4,3,4,3,4,4,4,4,5,3,4,4,4,4,3,5,3,5,3,5,3,4,3,6,5,5,3,6
71,Bryson Nimmer,4,3,4,2,4,4,4,3,4,5,5,4,4,2,3,3,4,2,5,4,4,5,3,4,3,5,3,5,3,5,3,5,5,4,3,5,5,3,4,3,5,3,5,3,4,5,5,5,5,3,5,4,4,3,4,5,4,4,4,5,3,4,3,4,3,5,3,5,5,4,4,4
72,Brett Drewitt,5,2,4,3,4,4,5,3,5,4,4,4,4,3,4,4,4,2,4,4,3,5,3,5,3,4,3,5,4,5,3,4,4,4,3,4,4,5,4,5,4,5,3,7,3,5,3,5,4,5,3,4,3,4,4,4,4,5,4,5,3,4,3,5,4,5,2,5,4,3,3,7
73,Joshua Creel,4,4,4,4,3,5,3,5,4,4,3,4,3,4,3,4,3,4,4,3,5,3,4,4,5,3,4,3,4,4,4,4,5,4,4,3,5,4,5,3,5,4,5,3,5,4,5,3,4,4,5,5,5,3,4,5,4,5,4,6,3,4,3,6,3,5,4,4,3,4,3,4
74,Peter Uihlein,4,4,4,3,4,4,4,4,5,5,4,4,4,3,4,3,4,2,4,4,4,4,3,5,3,4,3,4,3,5,3,5,4,5,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Max McGreevy,3,3,5,3,5,4,4,3,4,4,4,4,4,3,5,6,5,3,4,5,3,4,3,5,4,4,3,4,2,4,3,4,4,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Scott Stallings,4,4,4,5,3,5,3,4,3,6,3,5,3,5,4,4,3,4,6,4,4,3,2,4,3,5,3,4,3,4,3,4,5,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Nick Taylor,5,3,5,2,5,4,5,5,4,3,4,4,3,3,4,3,5,3,5,4,4,4,4,5,4,3,3,4,2,5,3,5,4,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,D.J. Trahan,5,2,6,3,4,4,4,4,4,4,4,4,5,3,4,3,5,3,4,4,4,4,3,4,3,5,3,4,3,5,3,4,5,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Paul Barjon,5,3,5,4,4,4,4,4,4,3,4,3,4,3,5,4,4,3,4,3,3,5,3,4,4,4,3,4,3,5,4,5,4,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Joseph Bramlett,4,4,4,5,3,4,3,4,3,6,3,4,4,4,5,4,3,4,4,4,4,5,2,4,6,4,3,4,2,5,3,4,4,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
