,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
71,Stewart Cink,4,3,4,3,4,3,4,5,6,4,5,3,5,4,3,3,4,4,4,4,4,3,4,3,3,3,6,4,5,4,3,5,3,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Carlos Ortiz,4,4,5,4,5,5,4,4,4,5,4,4,3,4,4,3,4,4,4,3,3,3,3,4,3,3,4,4,5,3,4,5,4,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Abraham Ancer,5,5,4,4,4,4,4,3,4,4,5,4,3,4,3,3,4,3,5,3,4,3,4,4,5,2,5,4,5,5,2,5,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Camilo Villegas,4,4,4,3,4,3,3,3,5,4,4,4,4,3,4,3,4,4,5,4,4,4,4,5,4,4,3,4,5,4,3,5,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Kramer Hickok,5,4,4,3,4,4,4,2,4,4,6,5,3,4,4,3,4,4,4,4,3,3,4,4,4,4,4,5,6,4,2,4,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Sam Ryder,5,4,3,3,4,4,4,3,4,4,4,5,3,4,4,3,4,4,6,3,5,3,4,4,5,4,4,4,5,3,3,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Patton Kizzire,4,4,4,4,3,5,4,3,4,4,5,3,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,3,5,4,3,4,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,K.H. Lee,4,3,3,3,7,4,3,3,5,5,5,4,3,4,4,3,3,4,5,5,4,3,4,4,4,3,4,5,5,3,3,5,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Maverick McNealy,4,6,4,3,4,3,3,5,4,5,3,4,3,4,4,4,3,5,6,4,3,3,4,6,4,3,3,3,4,4,4,4,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Min Woo Lee,4,6,4,4,4,4,2,4,4,4,4,5,3,4,4,4,3,4,4,4,5,4,3,5,4,3,4,4,4,5,4,3,4,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Jason Dufner,4,4,5,5,4,5,4,4,3,4,5,4,3,4,5,3,5,5,4,4,4,3,5,5,4,3,4,3,4,3,3,4,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Peter Malnati,4,4,5,3,4,4,4,3,4,4,5,3,4,4,4,3,5,5,4,4,4,3,5,3,4,3,4,5,5,4,3,3,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Brian Stuard,5,5,4,3,4,5,2,5,4,5,4,3,4,6,4,4,3,4,4,3,6,3,4,4,5,4,4,4,4,4,3,3,4,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Kevin Kisner,5,4,5,3,4,4,4,3,4,4,5,3,3,4,4,4,6,4,5,4,4,3,4,4,4,3,4,4,5,5,3,4,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Justin Rose,5,4,5,3,5,5,3,3,6,4,5,3,3,4,4,3,4,3,5,4,4,3,4,4,5,2,4,4,4,5,3,4,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Will Zalatoris,4,5,4,3,4,3,4,4,5,4,5,4,3,4,4,4,4,4,5,4,4,3,4,3,4,4,4,4,5,5,3,4,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Stephan Jaeger,5,6,4,3,4,4,4,4,5,5,4,4,3,4,3,4,2,3,4,4,3,3,4,6,3,3,4,4,5,4,3,4,4,3,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Brian Harman,5,4,4,4,4,4,5,3,5,4,6,4,4,5,5,3,4,4,4,3,4,3,4,3,4,3,3,4,5,4,3,3,4,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Billy Horschel,4,5,3,4,4,4,3,4,3,5,4,4,3,6,4,5,3,4,6,3,4,3,3,3,3,3,6,5,5,4,3,4,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Justin Thomas,4,5,3,5,4,4,3,4,3,5,3,4,4,4,4,4,4,4,5,4,3,3,4,3,5,4,7,5,5,3,3,4,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
