,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
35,Sepp Straka,3,4,5,2,4,4,4,3,3,3,4,4,5,4,4,3,3,4,3,4,4,4,3,4,4,5,5,4,5,3,2,5,4,5,3,4,3,4,4,4,4,4,4,3,4,4,4,3,3,5,4,5,3,4,4,5,3,2,5,4,4,2,4,3,5,4,5,3,3,4,4,4
36,Charles Howell III,3,4,4,4,3,3,4,4,5,4,4,4,3,5,4,4,2,5,3,4,5,3,4,4,5,2,4,3,4,4,4,3,3,3,4,4,3,4,4,3,4,3,5,3,4,3,4,5,5,4,3,4,4,4,4,4,4,2,6,4,5,3,4,3,4,4,4,4,3,4,4,4
37,Billy Horschel,3,4,4,5,4,2,4,4,4,3,4,3,3,3,4,4,3,3,4,3,4,2,5,5,4,3,4,3,5,4,5,4,2,5,4,3,5,4,4,2,4,6,5,3,4,2,3,5,4,4,3,4,4,4,5,4,4,3,5,4,4,3,4,3,3,4,5,5,3,4,4,4
38,Nick Taylor,4,4,4,2,4,4,4,3,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,3,6,4,3,4,3,4,3,5,5,4,3,4,4,5,4,3,4,4,4,3,3,3,4,4,4,4,2,4,4,4,5,4,5,3,5,4,5,3,4,2,3,4,4,4,3,5,3,5
39,Rickie Fowler,4,3,5,4,3,3,4,4,3,4,4,3,2,6,3,5,2,4,3,3,4,3,6,4,7,3,5,3,4,4,5,4,2,5,3,4,2,4,4,4,4,3,5,3,3,4,4,4,3,6,4,5,3,4,4,3,4,3,5,3,4,3,4,3,4,4,5,3,3,4,4,5
40,Scott Piercy,3,3,4,4,4,3,4,4,4,5,6,4,3,4,3,4,3,4,4,4,4,3,4,3,5,3,4,3,4,5,4,4,2,4,4,4,3,4,4,5,4,3,4,4,4,3,6,4,2,5,4,5,2,4,4,3,4,3,3,4,5,3,4,3,3,5,5,5,3,4,3,4
41,Justin Rose,3,3,4,3,4,3,5,4,4,3,4,4,2,4,4,5,3,5,3,4,4,3,5,5,4,3,4,3,4,4,4,4,4,4,4,4,2,4,4,4,4,3,4,3,5,4,4,4,2,5,4,5,3,4,4,4,3,2,5,4,4,2,4,3,4,6,4,4,3,4,5,5
42,Anirban Lahiri,4,4,3,2,5,4,4,2,4,2,4,5,4,5,2,4,5,4,3,4,4,5,4,3,4,4,4,3,4,4,2,4,3,5,2,4,4,5,6,3,4,4,5,2,3,2,4,4,4,4,3,5,4,4,4,4,4,2,6,4,5,3,4,3,4,6,4,4,3,4,4,4
43,Tyrrell Hatton,4,4,4,3,5,4,5,3,4,3,3,4,4,4,3,4,4,5,3,4,4,4,5,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,4,5,4,3,4,4,4,4,4,4,3,5,3,4,3,3,5,3,4,3,5,4,4,3,3,3,3,4,5,7,3,5,4,4
44,Adam Svensson,3,4,4,4,4,4,5,4,4,4,3,4,3,5,4,5,3,5,4,4,3,2,6,4,4,3,4,3,4,3,4,4,2,4,3,4,4,3,5,5,4,3,5,3,4,4,4,4,3,6,4,5,3,5,4,4,3,3,4,4,4,2,4,3,4,4,4,4,2,4,3,5
45,Doc Redman,3,3,5,2,6,4,5,2,5,3,3,4,5,5,3,4,4,4,2,4,3,4,3,3,5,4,4,3,4,4,2,5,4,5,3,4,4,4,4,2,4,4,5,3,4,4,4,4,4,5,3,6,4,4,3,4,4,2,6,4,4,3,4,3,3,4,4,4,3,4,4,5
46,Charl Schwartzel,3,4,4,6,4,3,4,5,5,4,4,5,2,3,4,4,2,3,4,4,4,3,5,5,4,2,4,3,3,4,5,4,3,4,5,3,3,5,4,4,6,2,4,3,4,4,5,4,2,5,3,5,3,3,4,4,4,3,5,4,4,3,4,3,3,4,4,4,3,5,3,5
47,Bill Haas,4,3,3,2,4,4,5,3,4,2,3,4,5,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,3,4,4,5,3,4,4,4,4,3,4,4,5,3,4,4,4,5,5,4,3,5,3,5,4,5,4,2,4,4,5,2,4,3,3,5,4,5,3,4,4,5
48,Tony Finau,3,4,4,4,4,3,4,3,4,4,4,4,3,4,3,4,3,5,5,4,4,3,5,4,4,3,3,3,3,4,4,5,3,4,4,4,3,3,4,3,5,4,5,3,4,3,4,4,4,4,3,4,5,5,4,4,4,2,4,4,5,2,4,3,5,5,4,4,3,5,3,5
49,Joel Dahmen,4,3,4,4,4,3,3,3,4,5,4,3,2,5,4,4,2,4,4,4,5,2,5,4,6,2,5,2,4,3,4,5,3,5,4,4,4,4,4,2,5,4,5,2,4,4,4,4,4,4,3,3,5,4,4,4,3,3,4,4,5,3,3,2,3,5,5,4,3,5,5,6
50,Henrik Norlander,4,4,4,3,4,4,5,3,5,3,4,4,4,5,2,4,4,4,3,3,4,4,3,4,5,4,4,4,3,3,3,4,4,5,2,4,3,4,5,4,4,3,4,4,4,4,4,4,3,4,3,5,3,4,4,4,3,2,5,5,6,2,4,3,5,5,4,4,2,4,4,5
51,Tyler Duncan,4,4,3,2,5,4,4,2,4,3,4,5,4,4,3,4,4,4,3,4,4,5,4,3,5,4,4,4,4,3,3,6,4,4,2,4,2,4,4,4,3,3,4,3,5,3,5,4,2,6,3,5,2,5,4,3,4,3,4,4,5,3,4,3,4,4,4,5,3,4,5,6
52,Alex Noren,5,5,5,2,5,4,4,3,3,2,4,4,4,4,3,4,4,4,3,4,3,4,4,3,5,4,4,4,3,4,3,5,4,4,2,4,4,4,4,2,5,3,4,3,4,3,4,4,4,4,3,4,4,5,4,4,4,3,6,4,5,2,4,3,4,5,5,3,4,5,3,4
53,C.T. Pan,3,4,5,4,4,3,3,4,4,4,3,4,3,6,4,4,3,4,4,4,4,2,5,4,4,3,3,3,5,3,4,5,3,4,4,4,3,4,3,4,4,3,4,4,4,5,4,3,2,5,4,4,3,4,4,4,4,3,5,5,5,3,4,3,3,4,5,4,3,4,4,5
54,Roberto Díaz,3,4,4,5,4,4,4,4,4,5,4,4,2,5,4,4,3,4,4,4,4,2,4,4,5,3,4,3,4,3,4,3,2,4,4,4,3,4,4,3,5,4,4,3,4,3,4,4,4,5,2,4,4,4,4,3,4,3,5,5,5,2,4,3,4,5,5,4,3,5,5,3
55,Brandt Snedeker,2,4,5,5,4,2,4,4,4,4,3,4,2,5,4,4,2,4,4,4,4,3,5,4,5,3,4,3,3,4,4,4,3,5,4,5,4,4,4,4,4,3,6,3,5,4,4,4,3,5,4,5,3,4,3,4,4,2,6,4,5,3,4,2,3,4,4,5,2,4,5,3
56,Russell Henley,2,3,4,4,5,3,4,4,4,4,4,4,3,4,4,4,2,3,4,4,3,3,4,4,5,3,3,5,5,3,4,4,3,4,4,4,4,4,5,3,7,4,5,3,4,3,4,4,5,4,3,5,4,5,5,6,4,2,4,4,4,3,4,2,3,4,4,3,3,4,4,4
57,Patrick Reed,4,4,4,2,4,4,4,3,4,3,4,5,4,4,5,5,4,6,3,4,4,4,4,2,3,3,4,4,4,3,2,5,5,4,3,4,4,4,4,4,4,3,4,3,4,3,4,5,3,4,5,5,3,4,4,4,4,2,6,4,4,2,4,3,3,5,4,4,4,4,4,4
58,Kevin Tway,4,4,4,3,4,4,4,3,3,3,4,5,4,4,3,4,4,4,4,3,4,5,5,2,5,4,3,4,3,4,3,5,4,4,3,4,3,3,5,4,5,3,6,2,5,5,4,4,2,4,4,4,3,5,4,4,3,3,4,4,5,3,4,3,4,5,5,4,3,3,4,4
59,Tom Hoge,2,4,5,4,4,3,4,5,4,5,4,6,3,5,3,4,3,4,3,4,4,3,4,4,4,2,4,3,4,3,4,5,2,4,5,4,3,4,5,4,4,3,4,3,4,4,4,4,2,5,4,6,3,3,4,4,4,2,4,4,5,4,3,3,4,4,4,4,3,6,4,4
60,Patton Kizzire,4,3,4,3,4,4,4,3,5,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,5,4,6,4,3,4,2,4,4,4,3,4,3,4,3,5,4,3,4,5,5,4,4,4,3,6,3,4,3,3,4,3,4,2,4,4,6,3,4,2,4,5,4,5,3,5,4,4
61,Keith Mitchell,3,3,4,3,6,3,4,4,3,5,4,4,3,4,3,4,3,5,4,4,3,3,4,4,4,3,5,2,4,4,4,4,3,5,5,4,2,4,5,4,4,3,5,4,3,4,5,3,3,5,4,4,2,5,3,3,4,2,4,4,5,4,4,3,4,5,5,6,3,4,4,4
62,Adam Hadwin,3,4,5,6,4,3,4,4,4,4,3,4,2,4,4,5,2,4,3,4,4,2,5,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,5,3,3,5,5,4,4,4,3,5,3,5,2,3,4,4,3,2,5,4,4,3,4,3,5,5,4,5,4,4,3,5
63,Vincent Whaley,4,4,4,2,5,5,4,3,3,4,3,4,4,5,3,4,4,5,3,4,3,4,3,3,5,5,6,3,4,3,2,5,4,4,3,4,4,3,5,4,3,3,4,3,5,3,4,4,2,6,5,6,2,4,4,4,5,2,6,4,5,2,3,3,5,4,4,4,3,4,4,4
64,Andrew Putnam,3,4,4,4,4,3,4,5,4,4,3,4,3,4,4,4,3,4,4,4,3,4,4,4,5,3,4,3,4,4,5,4,2,4,4,3,4,4,4,3,6,4,5,3,4,4,4,4,3,5,2,4,5,4,4,5,6,2,5,4,4,3,4,3,4,4,4,3,3,4,4,4
65,Chris Kirk,1,4,3,3,4,3,5,3,5,5,3,4,2,5,3,4,3,4,5,4,3,3,7,4,4,3,4,3,4,4,5,3,3,6,4,4,3,4,4,5,4,3,4,3,4,4,5,4,3,5,3,5,3,4,5,3,4,3,5,4,4,4,4,3,4,4,5,5,2,3,4,5
66,Matt Fitzpatrick,4,4,3,3,4,4,5,2,4,3,5,4,4,4,3,4,4,4,3,4,4,4,3,3,4,4,6,4,3,5,3,4,4,4,4,3,3,3,3,5,4,4,3,4,4,4,4,4,2,5,5,4,3,4,6,4,4,3,4,4,5,3,4,4,4,4,4,5,3,4,4,4
67,Garrick Higgo,5,4,4,3,4,4,6,3,4,2,4,4,4,4,3,5,4,4,3,4,4,4,4,3,4,3,4,3,3,4,2,4,4,4,3,3,3,5,5,2,4,4,4,2,4,3,4,4,6,4,2,4,4,5,4,5,4,3,5,6,5,3,4,3,4,3,4,4,3,5,5,5
68,Brendan Steele,4,4,3,3,5,4,5,3,4,5,3,4,4,4,3,5,3,4,3,4,3,5,3,2,5,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,5,3,3,5,3,5,3,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,5,5,5
69,Keegan Bradley,5,4,3,3,3,4,6,3,4,3,4,4,4,4,3,6,4,4,3,3,5,4,3,2,4,3,4,4,4,4,3,6,4,4,3,4,3,4,4,5,4,4,3,3,4,4,5,4,3,3,4,5,2,4,4,5,4,3,4,4,5,4,5,3,4,4,6,4,2,4,4,5
70,Jhonattan Vegas,3,4,6,5,4,3,4,3,4,4,3,4,2,4,4,7,3,4,4,4,3,3,6,3,3,3,5,3,4,4,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Hank Lebioda,3,4,4,4,5,3,5,5,5,5,4,4,3,4,3,5,3,4,3,4,3,2,4,4,4,3,4,4,4,3,4,4,2,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Sung Kang,3,3,4,4,4,3,5,3,4,4,4,4,4,4,4,5,3,3,5,4,5,3,4,4,5,3,4,3,4,4,4,4,2,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Gary Woodland,3,4,3,3,4,3,4,5,4,5,4,4,2,5,3,4,3,4,4,5,5,3,5,4,4,3,5,3,4,4,3,3,3,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Roger Sloan,4,5,3,2,4,4,5,3,3,3,4,4,4,5,3,4,4,5,5,4,4,3,5,4,4,3,4,3,3,4,5,4,2,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Ian Poulter,3,4,3,4,4,3,4,4,4,4,3,3,3,5,5,4,2,4,4,4,3,2,5,5,4,3,4,3,4,3,6,3,3,8,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Harold Varner III,3,3,6,5,4,2,4,4,4,4,5,4,3,4,3,5,3,5,4,5,3,3,4,4,4,3,4,2,3,5,6,3,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Rory Sabbatini,3,4,4,2,4,4,5,3,4,3,4,4,4,4,3,5,4,4,3,5,3,3,5,3,5,2,4,4,4,5,5,4,4,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
