,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
32,Adam Schenk,4,3,4,4,4,3,5,4,3,4,2,5,4,4,5,3,5,4,3,2,4,4,4,4,3,5,2,3,3,4,4,4,3,4,4,4,3,3,5,4,5,4,3,6,3,4,3,5,4,4,3,5,4,4,4,4,5,4,4,5,3,5,3,4,3,4,4,5,4,5,5,3
33,Tyler Duncan,4,2,4,5,4,4,3,5,3,4,4,4,4,4,3,5,4,3,4,3,5,3,4,2,5,4,5,5,4,5,4,4,4,3,5,3,4,4,4,4,5,3,5,4,5,4,3,6,5,4,3,3,4,3,3,3,4,5,4,2,4,4,4,4,3,5,3,4,4,2,5,3
34,Matthias Schwab,5,3,4,3,4,3,5,4,4,3,4,5,4,3,4,3,5,4,4,3,5,4,3,3,3,5,4,4,4,5,5,4,3,4,4,4,4,3,3,4,5,2,5,4,4,4,3,5,3,3,5,3,5,3,4,3,6,4,4,5,2,5,3,4,4,4,3,4,4,5,4,4
35,Hudson Swafford,4,3,4,7,4,3,5,3,4,4,3,5,4,4,4,2,4,3,3,4,4,5,4,4,3,4,3,4,3,5,4,4,3,5,4,4,4,3,5,4,5,2,5,3,4,3,3,6,4,4,4,3,5,4,5,4,4,3,5,4,5,3,4,4,3,5,4,3,4,3,4,3
36,Chris Stroud,4,3,5,5,5,4,4,4,3,3,3,5,4,5,3,5,5,4,4,4,4,4,4,2,4,4,4,4,3,5,5,3,3,2,5,3,4,4,4,4,5,3,5,4,4,5,2,5,4,4,4,3,4,2,4,3,4,3,5,3,5,4,4,5,4,4,4,3,4,4,4,3
37,Max Homa,5,3,4,4,5,3,5,5,4,4,3,4,5,4,4,3,4,3,5,2,4,5,4,4,3,4,2,4,3,4,4,4,3,4,4,4,4,4,4,5,4,4,2,5,3,5,4,5,4,4,3,5,4,4,4,4,4,3,5,4,4,3,4,5,3,4,4,4,4,3,4,3
38,Stephan Jaeger,4,2,5,4,4,4,3,5,3,4,3,5,3,3,3,5,4,4,4,3,5,5,5,4,6,4,4,3,3,5,4,3,4,3,5,2,4,4,4,4,5,3,4,2,5,4,3,5,4,4,4,4,6,3,4,4,3,3,6,3,5,4,4,4,3,4,4,4,3,2,6,3
39,Bronson Burgoon,4,4,4,4,4,3,5,4,5,4,3,5,4,4,4,3,5,3,4,3,5,4,4,4,3,5,3,4,3,4,4,4,2,5,4,4,3,3,5,4,4,2,5,4,5,4,3,5,5,5,4,3,5,2,4,3,4,3,5,4,5,5,3,5,3,4,3,3,4,3,5,3
40,Keith Mitchell,4,3,4,3,4,3,6,4,4,3,3,5,3,4,4,2,5,3,4,3,4,4,4,4,3,4,3,4,3,4,4,4,3,5,4,5,4,3,5,3,4,3,4,7,3,4,4,4,4,5,3,5,4,4,4,3,4,4,4,6,3,5,3,4,3,4,4,5,4,6,3,4
41,Andrew Putnam,5,2,5,4,4,4,2,5,3,4,3,4,3,5,2,5,3,4,4,3,5,4,4,2,4,5,4,4,5,4,4,3,4,3,5,3,4,2,6,3,4,4,2,5,5,4,3,5,5,5,3,5,5,4,5,3,3,3,5,3,5,5,4,4,2,5,4,4,4,4,6,2
42,Chez Reavie,5,3,5,5,3,4,3,5,3,4,3,5,3,4,3,4,4,4,4,3,4,5,4,3,5,3,5,4,2,5,4,4,4,3,4,3,4,3,4,3,4,4,3,6,3,4,3,5,5,5,3,4,3,4,4,3,5,4,4,5,3,5,4,4,3,4,4,5,3,5,4,4
43,Wyndham Clark,4,3,4,2,3,2,5,3,5,4,3,5,5,4,4,2,5,3,4,3,5,4,4,4,3,4,4,3,3,4,4,4,3,5,4,4,4,3,4,4,4,3,4,5,4,4,3,6,4,4,3,5,4,4,5,3,5,4,4,5,3,4,4,3,3,4,5,5,5,5,4,4
44,Nick Taylor,4,3,5,4,3,4,2,5,4,3,3,4,4,4,3,5,4,4,5,3,4,4,5,3,5,4,4,4,3,5,4,3,4,4,5,3,4,4,4,4,4,4,5,4,4,4,3,6,5,4,5,2,5,3,4,3,4,3,4,3,4,4,4,4,3,5,4,4,4,3,5,3
45,Tom Hoge,5,3,4,4,4,3,5,4,3,4,3,4,4,4,4,3,4,3,5,3,4,4,3,4,3,6,3,4,3,5,3,4,3,4,4,5,4,3,5,4,4,5,3,5,4,4,2,4,5,4,3,5,4,4,3,4,5,4,5,3,5,4,4,5,3,4,4,4,5,3,5,3
46,J.J. Spaun,4,3,4,3,5,2,5,4,5,6,4,5,4,4,4,3,5,2,4,2,4,4,4,4,3,4,2,3,3,4,5,4,2,4,5,5,5,3,5,4,4,4,3,5,4,4,3,4,4,4,3,5,4,5,4,3,4,4,5,3,4,5,4,4,4,5,5,4,3,3,5,3
47,Matthew NeSmith,4,3,4,3,4,3,5,4,5,5,3,4,4,4,4,2,4,3,4,3,5,4,4,4,3,5,2,5,3,3,3,3,3,5,4,4,5,2,5,4,4,4,3,7,4,6,3,5,4,4,3,5,4,4,4,3,4,4,5,3,5,5,5,4,4,4,4,4,4,3,4,3
48,Lee Hodges,5,3,5,3,4,4,4,5,3,4,3,4,3,4,2,5,4,4,4,4,4,5,5,3,4,4,4,4,3,6,4,3,3,4,5,3,4,3,4,4,4,3,5,4,4,4,2,5,4,3,3,3,5,3,4,4,5,4,4,4,3,5,3,4,3,4,4,6,4,5,5,4
49,Kevin Streelman,4,3,4,4,5,3,5,4,6,4,2,5,4,4,4,3,5,2,4,3,4,5,4,3,4,5,2,4,3,3,4,5,3,4,4,5,4,3,3,4,4,3,5,3,4,4,3,4,4,4,4,3,6,4,5,3,4,4,4,4,5,5,4,4,3,5,4,5,3,5,4,4
50,Richy Werenski,5,3,5,3,4,4,3,6,3,4,3,4,3,4,2,5,4,5,4,3,4,4,4,3,5,5,5,4,3,5,5,3,3,2,5,2,5,2,4,4,5,4,3,5,3,4,3,4,4,4,3,6,4,3,4,5,4,5,4,4,3,5,3,5,3,3,4,5,4,5,4,5
51,Harry Higgs,5,3,4,3,5,4,3,5,4,4,3,4,3,4,3,5,4,5,4,3,4,3,4,3,5,4,5,4,2,5,4,4,4,3,4,3,4,2,5,4,4,4,4,5,3,5,3,4,4,5,3,5,3,6,4,3,4,3,5,3,4,4,4,5,4,6,4,4,4,3,5,3
52,Brice Garnett,4,4,3,3,4,3,5,4,4,4,3,4,4,4,5,3,5,3,4,4,4,6,4,4,2,5,3,4,2,5,4,4,3,4,4,4,5,3,6,4,4,3,4,6,3,4,4,4,4,4,4,5,5,5,4,3,4,4,4,3,5,3,4,4,3,5,4,4,4,2,4,4
53,Zach Johnson,5,3,4,4,4,3,5,4,4,4,3,5,4,4,4,3,5,4,4,3,5,5,4,3,3,5,3,4,3,4,3,4,3,5,4,4,4,2,5,3,4,3,5,3,4,4,3,5,4,4,4,4,6,3,5,3,4,4,5,4,4,4,4,5,3,6,5,4,5,2,5,2
54,Brian Harman,4,3,3,4,4,3,5,4,4,4,3,5,4,4,4,2,4,3,6,3,5,3,4,4,3,6,3,4,4,4,4,4,3,5,5,4,4,3,4,4,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,3,5,4,4,3,5,4,4,5,3,5,4,4,4,3,4,5
55,Adam Scott,4,3,5,3,4,4,3,5,4,4,3,4,3,4,4,4,3,4,4,3,5,4,4,3,5,5,4,4,3,5,4,4,5,3,5,3,4,3,4,3,4,3,5,5,5,4,4,5,3,4,4,3,5,3,4,4,4,4,5,5,4,3,4,5,4,4,5,3,4,4,4,3
56,Erik van Rooyen,4,3,5,4,3,4,3,5,3,3,5,5,3,4,2,4,4,5,4,3,4,4,4,3,5,5,4,4,3,5,4,4,4,3,4,3,4,3,6,4,3,5,2,5,4,5,3,5,5,5,2,5,4,4,4,3,4,4,4,2,5,6,3,5,3,5,5,4,4,3,5,3
57,Jim Herman,5,3,5,4,4,4,3,4,3,5,3,4,4,4,3,5,3,3,4,2,5,3,5,4,4,4,4,4,3,5,5,4,3,3,5,3,4,3,5,5,4,4,4,5,3,5,3,4,4,5,4,5,4,5,3,3,5,4,4,3,5,4,4,4,3,4,4,5,5,2,5,3
58,Jason Day,5,2,4,4,3,3,6,4,4,4,3,4,4,4,3,2,5,3,5,2,4,4,4,6,4,5,3,4,3,4,4,5,3,6,4,4,5,4,4,5,5,2,6,4,4,5,2,4,4,4,4,3,6,3,4,4,4,3,4,5,4,5,4,4,4,4,4,3,4,3,4,3
59,Talor Gooch,3,3,5,4,3,4,2,4,3,4,3,5,5,4,2,4,3,4,5,3,4,4,4,3,5,4,5,4,3,5,5,4,4,3,5,4,5,2,5,4,4,5,3,6,3,4,3,4,5,4,3,7,4,4,4,2,4,4,5,3,5,4,6,4,3,5,5,3,4,3,5,3
60,Patrick Reed,4,2,5,6,4,4,4,5,3,4,3,4,3,4,2,5,4,4,4,3,5,5,4,2,4,4,4,5,2,5,2,4,4,3,5,3,5,3,4,4,5,4,4,4,2,5,3,4,5,4,3,5,4,4,4,4,3,4,4,5,6,4,5,5,4,5,5,4,4,3,5,3
61,Scott Stallings,4,3,4,4,4,4,5,3,4,4,3,5,4,4,5,3,5,3,4,3,5,4,4,4,3,4,3,4,3,4,3,4,3,5,6,4,4,2,4,4,4,3,4,4,5,4,3,5,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,5,3,5,5,5,5,4,5,3
62,Sahith Theegala,4,3,5,4,3,3,3,5,5,4,4,4,3,5,2,5,4,4,4,3,4,4,5,3,5,4,4,3,3,5,4,4,4,3,5,4,4,4,5,4,5,2,5,4,4,5,3,4,4,4,5,2,4,2,5,5,5,4,4,3,5,4,5,5,3,6,4,4,4,3,4,3
63,MJ Daffue,4,3,5,3,4,4,3,5,3,4,2,4,4,5,2,5,4,4,5,3,4,5,3,3,4,6,4,4,2,5,4,4,4,3,7,3,4,3,4,5,5,2,6,3,4,3,3,6,4,4,4,4,5,3,5,3,3,3,5,4,6,7,4,4,3,4,5,4,4,4,4,3
64,Lanto Griffin,4,2,7,4,4,4,3,4,3,3,2,5,4,4,3,5,3,4,4,2,4,3,4,3,4,4,4,4,3,5,4,4,4,4,5,3,4,3,7,5,4,5,3,6,3,4,4,5,3,5,3,5,5,4,4,4,4,4,4,4,5,4,4,5,3,5,4,4,5,3,5,3
65,Brian Stuard,4,3,4,4,5,3,5,4,5,4,3,4,4,4,3,3,5,4,4,3,5,5,4,4,3,4,3,4,3,4,4,4,3,5,4,4,4,3,5,4,3,4,6,4,6,4,2,5,4,4,4,2,6,3,3,3,5,4,5,5,5,4,4,4,4,5,4,5,4,3,5,3
66,Henrik Norlander,5,2,5,4,3,4,3,5,3,5,3,4,4,5,2,5,4,5,4,3,4,3,4,3,5,4,5,5,4,4,4,3,3,3,5,3,5,3,4,4,4,2,5,4,4,4,3,5,4,4,4,3,7,3,4,3,5,4,4,4,5,6,4,5,3,5,5,4,4,5,5,3
67,Sangmoon Bae,4,4,4,4,5,3,5,3,5,5,3,5,4,4,4,4,4,3,5,2,5,5,4,4,3,6,2,4,4,3,4,4,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Peter Malnati,4,3,4,3,4,2,5,4,4,4,3,5,4,4,6,2,4,4,5,3,5,4,4,4,3,5,3,5,3,5,4,4,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
