,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
70,Joshua Creel,4,4,4,4,4,3,5,5,5,4,3,5,4,3,5,3,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,5,3,3,4,4,4,4,6,4,4,5,5,4,4,5,3,3,4,4,3,3,3,5,5,4,5,4,3,5,3,4,4,4,6,4,4,4,3,4,4,4
71,Robert Streb,4,4,4,3,3,4,3,4,4,4,4,4,4,7,3,5,4,4,4,4,5,4,4,3,3,3,4,4,3,5,4,3,5,3,4,4,5,6,4,6,3,4,5,5,4,5,4,5,4,5,3,4,4,5,3,4,4,4,4,5,4,4,6,3,4,5,4,4,3,3,2,4
72,Austin Cook,3,5,6,4,2,6,3,5,4,3,4,5,4,4,4,3,3,4,4,3,4,4,5,4,4,3,5,3,4,5,4,3,5,3,3,4,4,4,4,4,4,5,2,4,4,5,6,5,5,4,3,5,7,5,4,3,5,4,2,4,4,4,3,5,4,5,4,4,3,4,3,5
73,Padraig Harrington,4,4,5,4,5,4,4,3,4,4,4,4,4,3,4,3,4,6,4,4,6,4,3,4,3,4,4,4,4,4,3,4,3,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Lucas Herbert,4,5,4,3,3,5,3,4,4,5,4,3,6,4,3,4,3,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Brian Harman,4,4,4,5,4,3,4,3,5,4,5,4,4,3,5,3,4,4,4,4,5,4,4,5,3,4,3,4,5,3,4,3,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Aaron Wise,4,4,4,4,4,3,5,3,5,4,4,4,4,3,5,3,5,4,4,3,6,5,3,5,3,4,4,3,3,4,4,5,3,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Dawie van der Walt,4,3,5,4,5,3,4,3,6,4,5,6,3,2,4,4,4,5,4,4,6,4,3,4,3,4,4,4,4,3,4,3,3,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Chase Koepka,5,4,3,4,3,4,4,3,5,3,5,4,5,3,4,4,4,4,4,4,5,3,3,4,3,4,4,5,4,4,4,4,3,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Brice Garnett,4,4,4,4,4,3,4,3,5,3,4,5,4,3,6,3,4,4,3,4,4,4,3,4,3,3,5,4,4,4,4,4,3,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Ryan Armour,4,4,5,4,4,4,3,5,4,4,4,4,4,4,3,4,3,5,4,4,5,4,2,4,3,4,4,5,4,4,4,4,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Charl Schwartzel,4,4,4,4,5,4,3,5,4,4,4,5,3,5,4,4,3,5,4,4,5,3,3,4,3,4,4,4,5,4,4,4,2,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Anirban Lahiri,4,4,4,4,5,4,4,3,7,4,3,5,4,3,4,4,3,4,4,4,6,4,5,4,3,5,4,4,4,5,3,3,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Nate Lashley,5,4,4,3,4,3,4,3,6,4,4,3,4,2,4,4,5,4,4,5,4,4,3,4,4,3,5,5,4,4,3,4,5,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
